`trackrefcode`,`filem3u8url`,`durationsecond`,`quality`
`spt_0OFfNvr1GufcoJwFufmwOV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/f3bdbd017dd39a08293f0180ea8eed78/f3bdbd017dd39a08293f0180ea8eed78.m3u8`,`180`,`KBPS_128`
`spt_0pCDrzRlqA4hm4kPRl2Rjp`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/d9e4bcb2549e1d4d1c01644770f879ab/d9e4bcb2549e1d4d1c01644770f879ab.m3u8`,`393`,`KBPS_128`
`spt_0qXPAEbLqnFDDcbdSXNHKI`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/275846dbd0f328ad9b9142d8a87b09de/275846dbd0f328ad9b9142d8a87b09de.m3u8`,`66`,`KBPS_128`
`spt_11rAulsui6RVMPW9uhm5DQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/a254ab3b6fdf6e47db6a1e2f9404ca82/a254ab3b6fdf6e47db6a1e2f9404ca82.m3u8`,`252`,`KBPS_128`
`spt_13Zah0BJCf2ZiXR73EMz76`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/d6f4541e6c032cbffce1f3c4ccd5dd2c/d6f4541e6c032cbffce1f3c4ccd5dd2c.m3u8`,`304`,`KBPS_128`
`spt_1cAtekoDXsgPavMJpfuDGN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/c467ec1734803088c1c6fe6f5254eacf/c467ec1734803088c1c6fe6f5254eacf.m3u8`,`324`,`KBPS_128`
`spt_1fqAfBrK752gsSdZJ6OhLN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/0d24d7a1c6e9f347d02e8f050154305f/0d24d7a1c6e9f347d02e8f050154305f.m3u8`,`281`,`KBPS_128`
`spt_1HTr4NDjV0LfNJDFgymXDm`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/ecb00f5db1a9b296a73c542f87b04acc/ecb00f5db1a9b296a73c542f87b04acc.m3u8`,`315`,`KBPS_128`
`spt_1PmynU7GxlHM8yIWBf9XQC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/d015b6b3aab4d633d3944e6d35fec5f5/d015b6b3aab4d633d3944e6d35fec5f5.m3u8`,`181`,`KBPS_128`
`spt_7vreWkRxICYLQWRTlkgW5g`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/75f5668837954e2904e7d3a34dc46b2d/75f5668837954e2904e7d3a34dc46b2d.m3u8`,`301`,`KBPS_128`
`spt_1UmArsp6fGywngUMLeojmL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/571a08f528ee904d6968358a9bc9c921/571a08f528ee904d6968358a9bc9c921.m3u8`,`222`,`KBPS_128`
`spt_1Y5lW62rwxijj6yzeldn02`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/942d028d2eee1175eda23746a67a00c8/942d028d2eee1175eda23746a67a00c8.m3u8`,`268`,`KBPS_128`
`spt_2iVkjOYVstja5nP13K05YC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/79f6b0b81908176b4c881b48bb97a56a/79f6b0b81908176b4c881b48bb97a56a.m3u8`,`170`,`KBPS_128`
`spt_7pSnx2ZZW4uID5dxcv2Ar4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/431aa90e129113664783cbc72dbf0448/431aa90e129113664783cbc72dbf0448.m3u8`,`148`,`KBPS_128`
`spt_39BxXNWUfqYNDtUwCL1YQu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/34a323278aee51c67c67d52b125e8ea0/34a323278aee51c67c67d52b125e8ea0.m3u8`,`173`,`KBPS_128`
`spt_01KYcnMiCFmOJcQHIeqkKV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/632910e4c28eb6a93358dcd5e1ec56af/632910e4c28eb6a93358dcd5e1ec56af.m3u8`,`280`,`KBPS_128`
`spt_1DB1mVcFAoJUkXOZvTIR5l`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/859a5a03ab4ce1c38665ac7e82921fdf/859a5a03ab4ce1c38665ac7e82921fdf.m3u8`,`322`,`KBPS_128`
`spt_1FcZ9nnva7xEzgvKv94pfS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/dc298ceb05b2d196df1e622014d0b855/dc298ceb05b2d196df1e622014d0b855.m3u8`,`253`,`KBPS_128`
`spt_390ltPysu382d5AYDyUWWl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/12c171360cb5a9bdf75748af7aceae39/12c171360cb5a9bdf75748af7aceae39.m3u8`,`262`,`KBPS_128`
`spt_6p1vOMzisM5Iew9v12ty9o`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/ab6dd8026465140969ddd8b314b72aee/ab6dd8026465140969ddd8b314b72aee.m3u8`,`285`,`KBPS_128`
`spt_2FyAx1WBQ64crcQ9cVYck8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/b0e6e263b840e45006b70c5eb815f996/b0e6e263b840e45006b70c5eb815f996.m3u8`,`330`,`KBPS_128`
`spt_37O2oEPWbcCXmlnVeMUlis`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/148028ea1301f0b674fd29dc0ae2454a/148028ea1301f0b674fd29dc0ae2454a.m3u8`,`207`,`KBPS_128`
`spt_31VNCmwspR7nVJ6kruUuJt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/06b60d25a7e35cc13bf99a22312b7614/06b60d25a7e35cc13bf99a22312b7614.m3u8`,`279`,`KBPS_128`
`spt_0UE3gaaYyBiB0XsX0FER6R`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/d77bb1f8b88587be9a093dd8dc943a96/d77bb1f8b88587be9a093dd8dc943a96.m3u8`,`270`,`KBPS_128`
`spt_1di2jmkKqtNpzqi1ECfPo8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/663568290e600076b3d454d28cb36365/663568290e600076b3d454d28cb36365.m3u8`,`220`,`KBPS_128`
`spt_2AXMBI6UP0Y840MhNKhOjY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ab2f26c5d3d5489ff885e57c98c5e869/ab2f26c5d3d5489ff885e57c98c5e869.m3u8`,`195`,`KBPS_128`
`spt_2d3CFeroSPNkAFSYxORCl9`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/a3069c438a6d45bdec89ae5fe62f41b7/a3069c438a6d45bdec89ae5fe62f41b7.m3u8`,`253`,`KBPS_128`
`spt_2IqxH74oKCn1c5gCctSQPG`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ab0553cc816f2aea87391a423aec7a0e/ab0553cc816f2aea87391a423aec7a0e.m3u8`,`320`,`KBPS_128`
`spt_2M5mmjy5C8eu9ayyH137Xf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/fa121432c547881ea09a1335bee9154b/fa121432c547881ea09a1335bee9154b.m3u8`,`236`,`KBPS_128`
`spt_2mWssndW4crs16IsDJLZer`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/9c634e44898a06d11236341c672b2839/9c634e44898a06d11236341c672b2839.m3u8`,`262`,`KBPS_128`
`spt_2NjBBWVzUll55e3W55pc1O`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a98b16d13efdea5dd52b4fd34ea84b2f/a98b16d13efdea5dd52b4fd34ea84b2f.m3u8`,`311`,`KBPS_128`
`spt_2nvkl0UaA8rZAHylsztHzi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/e0561973f4e263ac9d608d8729e6c4c7/e0561973f4e263ac9d608d8729e6c4c7.m3u8`,`260`,`KBPS_128`
`spt_2TqsLjU7Iw0534Y1G3pxVN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/645666d6a486c487babef50a78f2cb4d/645666d6a486c487babef50a78f2cb4d.m3u8`,`259`,`KBPS_128`
`spt_2VMniITHAN0YhbgH7hTo6A`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/d405e5d46985af58bf856186b53efcff/d405e5d46985af58bf856186b53efcff.m3u8`,`173`,`KBPS_128`
`spt_34k8DI1MrYFKH9BQvixVpr`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/778762606dbea8e5584c487870f1d3a7/778762606dbea8e5584c487870f1d3a7.m3u8`,`215`,`KBPS_128`
`spt_388GlgRmlYBvX7GKxF2HAD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/ecdd6fa16e01fb6b5995465f23e6148b/ecdd6fa16e01fb6b5995465f23e6148b.m3u8`,`327`,`KBPS_128`
`spt_3clfjg2n043ilfsLxBeTGh`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/fabe2fac571c77cac76e1f704835f658/fabe2fac571c77cac76e1f704835f658.m3u8`,`225`,`KBPS_128`
`spt_5Afh0WlV9ZMDmIjXpGl1C5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/bfe05369d007bc16f51288149db209ca/bfe05369d007bc16f51288149db209ca.m3u8`,`222`,`KBPS_128`
`spt_3Cnj1PDd5VZVbFvLidSWuK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a042dd8ce3d696261e42b8531a253fea/a042dd8ce3d696261e42b8531a253fea.m3u8`,`258`,`KBPS_128`
`spt_4WkoJMd5QeMAYjHqKFEevY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/8fb0840e90cc40891b0652fa987ab70f/8fb0840e90cc40891b0652fa987ab70f.m3u8`,`251`,`KBPS_128`
`spt_01p0xHCrEEn2sCYabNkHzK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/f3988ca14c0345bcb936006195e1e4c2/f3988ca14c0345bcb936006195e1e4c2.m3u8`,`187`,`KBPS_128`
`spt_1GD0Qemyrg8Pmdw6nixknW`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/2b5e391a8bac8af3460a8190e7772d89/2b5e391a8bac8af3460a8190e7772d89.m3u8`,`341`,`KBPS_128`
`spt_1hmDtOpf0bjLt9X8RXOvXY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/c8c428a93783b5b0183309f66db96c98/c8c428a93783b5b0183309f66db96c98.m3u8`,`302`,`KBPS_128`
`spt_0w6DtvGk8SPXZXk2vYqT2M`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/6afb52a7a770757ba52c497880243551/6afb52a7a770757ba52c497880243551.m3u8`,`234`,`KBPS_128`
`spt_2iXm3PGZVHwHPKDKyXv9pw`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/4fa089b8f94d234ddbb6c4b21b98b970/4fa089b8f94d234ddbb6c4b21b98b970.m3u8`,`234`,`KBPS_128`
`spt_2iAngNfLQFbRwG9wkuoMui`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/f12a70deb6f5222693724898086b0c75/f12a70deb6f5222693724898086b0c75.m3u8`,`291`,`KBPS_128`
`spt_2IKE94ivopu29w0z3ozYkF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/0f542993245c798a6eda64c51b58e68b/0f542993245c798a6eda64c51b58e68b.m3u8`,`529`,`KBPS_128`
`spt_6FIPuShpghGwd1G7c2hFrw`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/3bdb800f3dd3fe883a99e1eb31fe0198/3bdb800f3dd3fe883a99e1eb31fe0198.m3u8`,`209`,`KBPS_128`
`spt_2pEK9flR9I30m9bzRy58HQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/f633027c615def2a18d4e2e5a3c64524/f633027c615def2a18d4e2e5a3c64524.m3u8`,`176`,`KBPS_128`
`spt_2Uf4IUlGNFrCitvHKGJ6rW`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/49851076168ca5d3f12441f436483c3f/49851076168ca5d3f12441f436483c3f.m3u8`,`308`,`KBPS_128`
`spt_2qu99lO2UO4yBqurNWUTI5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/0cde1ae179ef8ccfba53bb693e0cae95/0cde1ae179ef8ccfba53bb693e0cae95.m3u8`,`278`,`KBPS_128`
`spt_2Ri4CmrF833ab3M2NgshHt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/c74c6fb773594b81e2f18556198fa76e/c74c6fb773594b81e2f18556198fa76e.m3u8`,`190`,`KBPS_128`
`spt_2TS1BwghX3LiYWoi2IwZsN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1523011d5a6552d7d81294a0a83e3764/1523011d5a6552d7d81294a0a83e3764.m3u8`,`266`,`KBPS_128`
`spt_2Wn09nNZeokMjQlrrHxdxI`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/2c4a61ed0cb965c6c665d3ad3b8d4e4b/2c4a61ed0cb965c6c665d3ad3b8d4e4b.m3u8`,`248`,`KBPS_128`
`spt_2XWztFtECPqXFfUjfBCGSL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/a45553bb0877e6a711ddb7176065fa4e/a45553bb0877e6a711ddb7176065fa4e.m3u8`,`263`,`KBPS_128`
`spt_320yQud7HgsaP49d1RdNlI`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/de6b22ee7618b8af685d9511d75c9ec8/de6b22ee7618b8af685d9511d75c9ec8.m3u8`,`192`,`KBPS_128`
`spt_33SeaIFizRK8tFagh5C0Mg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/c69eb71c2b1221388359a86ac9bf8859/c69eb71c2b1221388359a86ac9bf8859.m3u8`,`252`,`KBPS_128`
`spt_362glVAe5MEMml8Yj0Cf3p`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/4e40279b69414c39caa6c0c4507a981a/4e40279b69414c39caa6c0c4507a981a.m3u8`,`319`,`KBPS_128`
`spt_36vTcKKh2EafskEYs4ju02`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/d37c8aabba02b6a36fc1c8184596e3e4/d37c8aabba02b6a36fc1c8184596e3e4.m3u8`,`266`,`KBPS_128`
`spt_3Bszc9aHYA0a1mAUFUfT3L`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/5a87fa83174e639f8754cbfe3b57b936/5a87fa83174e639f8754cbfe3b57b936.m3u8`,`252`,`KBPS_128`
`spt_3CuP5VylyBZE0FuidhaUD3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/b7225ddb3082abfd4f58adedaebbef0c/b7225ddb3082abfd4f58adedaebbef0c.m3u8`,`208`,`KBPS_128`
`spt_2lP4AzcncLV4IbGdlpngCR`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/eddcd23c31f6b562402b3bc4418c2abc/eddcd23c31f6b562402b3bc4418c2abc.m3u8`,`275`,`KBPS_128`
`spt_3dYwwifrHJneEYsqVkoLat`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/39694399de3bacef7dee8506616b1697/39694399de3bacef7dee8506616b1697.m3u8`,`284`,`KBPS_128`
`spt_4THyuyZlmYDihpiryGSz4O`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/724674d7983a296f252cc52649e5c3a0/724674d7983a296f252cc52649e5c3a0.m3u8`,`300`,`KBPS_128`
`spt_7uEFI31yL9CavYjFmW3vJx`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/8cc22f8f1042afeac48fd2ef246f329b/8cc22f8f1042afeac48fd2ef246f329b.m3u8`,`201`,`KBPS_128`
`spt_1iDiIIhapiXFkZ8G4FDbKL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/78c84665fe6b9f068ff56acbd23cec52/78c84665fe6b9f068ff56acbd23cec52.m3u8`,`268`,`KBPS_128`
`spt_28gKW4zdsyHcKsqWj4t8A3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/e8d968b51b8e483508cd66fccb330a4d/e8d968b51b8e483508cd66fccb330a4d.m3u8`,`167`,`KBPS_128`
`spt_43jWar40eY1ek0fqHyiM7G`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/b1560a558de4d2a4aba774dc8aee3b97/b1560a558de4d2a4aba774dc8aee3b97.m3u8`,`246`,`KBPS_128`
`spt_2TXVY2azKVhJUKg1tSTZmg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/fbecc8a2b86b717861a050537b9d2fe4/fbecc8a2b86b717861a050537b9d2fe4.m3u8`,`276`,`KBPS_128`
`spt_292RX5CinoOvjgUNVxM2Rg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/1c33cd3d625fb77df5589935bf57df1a/1c33cd3d625fb77df5589935bf57df1a.m3u8`,`198`,`KBPS_128`
`spt_2CsU7OMxpZg7PIs0LfHf7D`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/6c874a78d2d4c86b6dde6d412c2b4044/6c874a78d2d4c86b6dde6d412c2b4044.m3u8`,`301`,`KBPS_128`
`spt_2egPelUVHXzag9C6iMh6yU`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/7e8f9dfc5968beb73d111628028849c2/7e8f9dfc5968beb73d111628028849c2.m3u8`,`192`,`KBPS_128`
`spt_2hZAOHYxRI9yZkRmlQmzN4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/d13717308221795abd2f028d17d1dd20/d13717308221795abd2f028d17d1dd20.m3u8`,`168`,`KBPS_128`
`spt_2j9hkEJx2dZkZTQmUlP8a2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/319c789cefe5bec0156a6e766591dcfd/319c789cefe5bec0156a6e766591dcfd.m3u8`,`252`,`KBPS_128`
`spt_2mO6LpaKNeDupR3N2B6Mmu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/63246e5b157081a2b42adf21e138387b/63246e5b157081a2b42adf21e138387b.m3u8`,`258`,`KBPS_128`
`spt_2p1dN8pFHUt1hHXMt7NZ8H`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/64a6b7e7bbf00c029769a56fd1ca6624/64a6b7e7bbf00c029769a56fd1ca6624.m3u8`,`244`,`KBPS_128`
`spt_2qA8WkVeg6vNbRZtcMh8y6`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/d110fe1e33b821240ae36292240c3ba7/d110fe1e33b821240ae36292240c3ba7.m3u8`,`284`,`KBPS_128`
`spt_2QehiiASjgW6FHp6zvT98b`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/74e59c18162c8d2d6ece3c3db61c13ee/74e59c18162c8d2d6ece3c3db61c13ee.m3u8`,`174`,`KBPS_128`
`spt_2shBC2S7o9mv9C05IOoxJ2`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/c5cb07f929bf7562ac5674db74e5977d/c5cb07f929bf7562ac5674db74e5977d.m3u8`,`189`,`KBPS_128`
`spt_2uw0mGwx227X82U6y53NWY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ddf8625334525fcc2d23da7027a82eff/ddf8625334525fcc2d23da7027a82eff.m3u8`,`288`,`KBPS_128`
`spt_2vhMnhHtYVzGGnPWlHORLT`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/dafcb8e49deb8c38448a084647f2016d/dafcb8e49deb8c38448a084647f2016d.m3u8`,`195`,`KBPS_128`
`spt_2yJm2Q34n8sdF3uDZV6Wpl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/dfe73c5ac1af6699ebd1b482299744a3/dfe73c5ac1af6699ebd1b482299744a3.m3u8`,`324`,`KBPS_128`
`spt_36Hs4GXynC6aLUstWfEvMl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/38fcb6db11cf794e58d4accbff7f0f29/38fcb6db11cf794e58d4accbff7f0f29.m3u8`,`357`,`KBPS_128`
`spt_7Ft43Ci94GAKsSaMrmqepq`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/135d8dad84c14e0f54687efec84a9f16/135d8dad84c14e0f54687efec84a9f16.m3u8`,`198`,`KBPS_128`
`spt_3AWGEluq3VIBh4k4aIJN1p`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/d706cc8a7620048e9e73ef8ec926adb4/d706cc8a7620048e9e73ef8ec926adb4.m3u8`,`302`,`KBPS_128`
`spt_6q3MGOZaBBIgs9HyznzlVF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r002/e291484031ee33c7cb7f7f216144546d/e291484031ee33c7cb7f7f216144546d.m3u8`,`196`,`KBPS_128`
`spt_3azswEDbNZCoqjxZcQiVhc`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/201f22cfc86e12faab07226243906bfb/201f22cfc86e12faab07226243906bfb.m3u8`,`243`,`KBPS_128`
`spt_3b7pd9zexHLMEcV8oQfi4Y`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/2ac4bd73e84599975523f89feb92973d/2ac4bd73e84599975523f89feb92973d.m3u8`,`174`,`KBPS_128`
`spt_3CoPCyIFAjrmEgaFQHibLA`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/7b8bdb55d851ce08dcc2c4cc0989d1bb/7b8bdb55d851ce08dcc2c4cc0989d1bb.m3u8`,`279`,`KBPS_128`
`spt_4UTYRTX8dSTLfBL4bYQWli`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/ffe6b287e26220bb67671d99554711f1/ffe6b287e26220bb67671d99554711f1.m3u8`,`282`,`KBPS_128`
`spt_605RcLrbYZQZTEiZV2jXsF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e53f60eaf4a181da86ecb7e12ad75b68/e53f60eaf4a181da86ecb7e12ad75b68.m3u8`,`288`,`KBPS_128`
`spt_2mublE6YGU8LSCA7JWm5bV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/6c2b102e45ed251b1e211341063e94c1/6c2b102e45ed251b1e211341063e94c1.m3u8`,`342`,`KBPS_128`
`spt_7H08kjNihj3I8iAx6nAF3s`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/238dab82935a14182117bae61d3ef299/238dab82935a14182117bae61d3ef299.m3u8`,`287`,`KBPS_128`
`spt_1k4O1Z141pE6qJpOp5L98L`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/a7046bea1c78bb316000ea55d95b385c/a7046bea1c78bb316000ea55d95b385c.m3u8`,`284`,`KBPS_128`
`spt_26QZZf4UVX8d0rDdk6ZBJ3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/afc6ba54a350a61e3183821c4a3c0ba4/afc6ba54a350a61e3183821c4a3c0ba4.m3u8`,`249`,`KBPS_128`
`spt_378FFGrWOQEytOhOWgDetH`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/f80d2e0eac4cd0221e72fec94173b799/f80d2e0eac4cd0221e72fec94173b799.m3u8`,`290`,`KBPS_128`
`spt_2h8ghXdeuBqGv0aAqH023j`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/1240bb939701435e6b71377333493a6b/1240bb939701435e6b71377333493a6b.m3u8`,`141`,`KBPS_128`
`spt_2Di5jJ8J7RrK4k43my50hb`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/6721a5d3deb3d50ffbacd557ef70379f/6721a5d3deb3d50ffbacd557ef70379f.m3u8`,`202`,`KBPS_128`
`spt_2EXgioZGlE2zSYB4jAh4LG`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/06a010d5b585c58f86634e2235a04c07/06a010d5b585c58f86634e2235a04c07.m3u8`,`278`,`KBPS_128`
`spt_7L4Lv1ID5LAlfJrqao8oFR`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/59a67e5ad9dca42f6c764489d077f2f8/59a67e5ad9dca42f6c764489d077f2f8.m3u8`,`164`,`KBPS_128`
`spt_2j15hFR3HaTo6VgGNzaZfD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/4c9931b1b798975aedf8faf9b774275c/4c9931b1b798975aedf8faf9b774275c.m3u8`,`351`,`KBPS_128`
`spt_2O6OAdIQGAiXVz9z1b9Q85`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/41d74928db1bb3d23136ae1148b730ec/41d74928db1bb3d23136ae1148b730ec.m3u8`,`345`,`KBPS_128`
`spt_2OQZfxxfCMsBpgCeVXUToB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b3ce1512b649932ef509d8b8aeb270b4/b3ce1512b649932ef509d8b8aeb270b4.m3u8`,`375`,`KBPS_128`
`spt_2Ek4f1wTczlKJYBXMgRlC4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/e25b217428c69d3b3dda3df88dfdbb4d/e25b217428c69d3b3dda3df88dfdbb4d.m3u8`,`201`,`KBPS_128`
`spt_2RRJK15BckMRdNYUvtWynb`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/6184794bbac230fb8f52b7dd0b3e8643/6184794bbac230fb8f52b7dd0b3e8643.m3u8`,`284`,`KBPS_128`
`spt_2t3M7G5eUUTIGs8enNpUpx`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/b3b760513a86a684381cbabdae4cc12d/b3b760513a86a684381cbabdae4cc12d.m3u8`,`219`,`KBPS_128`
`spt_2VEQrqsDbg3AZ5W8PPLb6L`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/04310e6728207ee52cf1d47dda0286f2/04310e6728207ee52cf1d47dda0286f2.m3u8`,`335`,`KBPS_128`
`spt_2Z5Tp3da7jjlzCDzro7C12`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/30345fe833f1e5c831ed5d2553a88b13/30345fe833f1e5c831ed5d2553a88b13.m3u8`,`239`,`KBPS_128`
`spt_3aj7L45JBoMNtRzxC18gOD`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/e4f47510fdebe10c91280957f2a19035/e4f47510fdebe10c91280957f2a19035.m3u8`,`264`,`KBPS_128`
`spt_3boPN95vKK5l5NPrUSiwRw`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/28c7c45ae8a03ecc05a8d898f9a8b48a/28c7c45ae8a03ecc05a8d898f9a8b48a.m3u8`,`203`,`KBPS_128`
`spt_3bV2fIWZXN6TKINGVrDAlu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r003/4c9d683dd811df6dadcad2f52f1c1d7b/4c9d683dd811df6dadcad2f52f1c1d7b.m3u8`,`274`,`KBPS_128`
`spt_4qrWuGE4Qu9RRVZVpMKWyw`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r004/e909094c7b94c9b3ce89eb55dab075ca/e909094c7b94c9b3ce89eb55dab075ca.m3u8`,`163`,`KBPS_128`
