`name`,`ispublic`,`description`,`officialreleaseddate`,`durationsecond`,`isplayable`,`thumbnailurl`,`refcode`,`tagsjson`,`artistrefcodes`
`999 Đóa Hồng (feat. Tiên Cookie)`,`true`,,`2022-12-30`,`215`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/d683a638b3899b2191d01d0897dac420/d683a638b3899b2191d01d0897dac420.jpg`,`spt_5HzyeUUwkLoAKdrYFjIjmm`,`["999 Đóa Hồng (feat. Tiên Cookie)"]`,`["spt_0UzTVrRT0KTsJDxmlcGfQG", "spt_6bLRsp9AAj3St5Ai70PPVm"]`
`Nhật Ký Lớp Tôi`,`true`,,`2017-01-17`,`258`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/27547e13d0f935a011c769142f04a821/27547e13d0f935a011c769142f04a821.jpg`,`spt_5srgG6Q70Sb76MI0BOmFaY`,`["Nhật Ký Lớp Tôi"]`,`["spt_7H9jPV9qWyp6V629038aXU"]`
`Để Anh Một Mình (feat. Quang Anh Rhyder)`,`true`,,`2023-06-04`,`192`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/99de863d59c885a5f114f918656d79ad/99de863d59c885a5f114f918656d79ad.jpg`,`spt_5Wgify5hhk544rP3bSp38q`,`["Để Anh Một Mình (feat. Quang Anh Rhyder)"]`,`["spt_1W2pigH6UYwuTuFbwoSfVZ", "spt_1cPpd989kghzlZqfpP4KwL"]`
`Don't let it get to you`,`true`,,`2022-12-30`,`245`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/3d8ec91956edb3f129ce15c3e091efff/3d8ec91956edb3f129ce15c3e091efff.jpg`,`spt_5ZvufypFHCJE3vT18dvkZP`,`["Don't let it get to you"]`,`["spt_5h0cBKxBX54CqPaQU6tJhk"]`
`Chờ Anh Nhé`,`true`,,`2018-11-09`,`322`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/69b2988020c0fadeef6036a51d472936/69b2988020c0fadeef6036a51d472936.jpg`,`spt_4stGDwiLe6DYjxCDSo4Xqf`,`["Chờ Anh Nhé"]`,`["spt_1FBATqNkPkGDfXwOqLPQeg", "spt_6OzE2OdvV2tGAxSBsBuZ74"]`
`Dà Thế Là Yêu`,`true`,,`2022-09-22`,`142`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/65e304887bc73e4d7c3d314f263173c4/65e304887bc73e4d7c3d314f263173c4.jpg`,`spt_4rO6KM8A8nqTzhhd7k8aJi`,`["Dà Thế Là Yêu"]`,`["spt_2BAhRYk5QrGfs5KNo9gHr4"]`
`Anh Luôn Là Lý Do`,`true`,,`2021-01-13`,`253`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/1c2c8fac0df183bae372b2f54c3a5e12/1c2c8fac0df183bae372b2f54c3a5e12.jpg`,`spt_4TfH2Syxsx2cAJShY8u6bT`,`["Anh Luôn Là Lý Do"]`,`["spt_1L1VfizWn4DkFt602yD80U"]`
`Vỡ Tan`,`true`,,`2022-08-17`,`307`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/5d3c637568cb9466437079b223dc71c9/5d3c637568cb9466437079b223dc71c9.jpg`,`spt_4tQeYjAGaqTL1VDuGFRI7a`,`["Vỡ Tan"]`,`["spt_4co1OIKlUOsNNVJFSZzO9N"]`
`Bin`,`true`,,`2019-12-31`,`183`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/2f0c00a48bf84ab2c7c7e51b543ce438/2f0c00a48bf84ab2c7c7e51b543ce438.jpg`,`spt_4v6iC7jgvAYcKZp4c8F6fI`,`["Bin"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Đến Hết Hôm Nay`,`true`,,`2023-04-07`,`224`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/3b03e1cbf35f0b7f0376d9e7879f1658/3b03e1cbf35f0b7f0376d9e7879f1658.jpg`,`spt_5kNcL7rePamUGtsJIFmKOj`,`["Đến Hết Hôm Nay"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Chuyện Của Chúng Mình (feat. Lê Cát Trọng Lý)`,`true`,,`2020-07-03`,`577`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/b7cb8faa2e958e9a898ba22776b22b74/b7cb8faa2e958e9a898ba22776b22b74.jpg`,`spt_4YsmULUF5sJ0JzoRfYKqBs`,`["Chuyện Của Chúng Mình (feat. Lê Cát Trọng Lý)"]`,`["spt_6jcwMAcOoVPehvDuEHs5Kk", "spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Million Dollar Boy (Sped up)`,`true`,,`2022-08-15`,`21`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r006/339d03fa63d75f35ca6ef82739e4682b/339d03fa63d75f35ca6ef82739e4682b.jpg`,`spt_7LWBjxLCZg0iFWad32ShxH`,`["Million Dollar Boy (Sped up)"]`,`["spt_5U1dINFKjJlYNOSdMrHlRh"]`
`Tóc Tai Người Quên Chưa Chải`,`true`,,`2020-07-03`,`249`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/cb4b67a49dc89468919d4f0118cf4c3f/cb4b67a49dc89468919d4f0118cf4c3f.jpg`,`spt_52hiiv1142VQdDeHhxILAO`,`["Tóc Tai Người Quên Chưa Chải"]`,`["spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Quên (Remix)`,`true`,,`2012-02-25`,`331`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/de216ec7a6cf38a64283026cd8519ff4/de216ec7a6cf38a64283026cd8519ff4.jpg`,`spt_50b9uC7hto4D6DFY0PsmE9`,`["Quên (Remix)"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Rung Động`,`true`,,`2020-04-10`,`249`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/c062c6ed5effac6cfd2cd3573dc7f006/c062c6ed5effac6cfd2cd3573dc7f006.jpg`,`spt_542A2xsWr40b2KXfiGldWA`,`["Rung Động"]`,`["spt_4uqZAHbX45ygzxhxkRwTwR"]`
`Love Me More - Thomiz Remix`,`true`,,`2022-11-02`,`209`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/2c127ca2e25184b3e2794f0bf9727cc7/2c127ca2e25184b3e2794f0bf9727cc7.jpg`,`spt_57b1KiffLvbTVTg9luniBe`,`["Love Me More - Thomiz Remix"]`,`["spt_6IBIzIFj0W756sS7OITld5"]`
`Ngai Yeu (Live)`,`true`,,`2019-12-20`,`297`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/93ee15892b07155b326fb82016feac0a/93ee15892b07155b326fb82016feac0a.jpg`,`spt_59fmuTsczXyitTJdQzbZQl`,`["Ngai Yeu (Live)"]`,`["spt_1RWwtxXnYninjXOkgunJqb"]`
`HUNGOVER (feat. Vũ Cát Tường)`,`true`,,`2022-10-14`,`329`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/d68f2297e50449b5faf3d403f0856494/d68f2297e50449b5faf3d403f0856494.jpg`,`spt_5cxX6mL978HKzOMcGqKD8v`,`["HUNGOVER (feat. Vũ Cát Tường)"]`,`["spt_7yquVKfxBuNFJbG9cy2R8A", "spt_0RzxSfLRSQmRJ3fFabRMsT"]`
`Intro`,`true`,,`2012-09-18`,`178`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/e27bf99d5a2fefc555a699c4de16f439/e27bf99d5a2fefc555a699c4de16f439.jpg`,`spt_5oo9iJo49Azlkh1w7mY9hC`,`["Intro"]`,`["spt_6S0JgJU2l6ds1EhZUJMQFk"]`
`Anh Khac Hay Em Khac`,`true`,,`2019-12-10`,`259`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/f092caadb5fe81c6c6691f887a4f3d3d/f092caadb5fe81c6c6691f887a4f3d3d.jpg`,`spt_5dGczTAZ6SZvtU2d2LioyC`,`["Anh Khac Hay Em Khac"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Hồ Nước`,`true`,,`2017-08-08`,`124`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/496d6f9bb55ab45e537cf5f6c5cdf96f/496d6f9bb55ab45e537cf5f6c5cdf96f.jpg`,`spt_5DhD6NMDPJu96yaC4bZvam`,`["Hồ Nước"]`,`["spt_7hLz2ZikFy4ZwDZS12Z77n"]`
`Có Thể - 102112 Version`,`true`,,`2021-12-10`,`192`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/212b284f9352a52209ef726720d3a5db/212b284f9352a52209ef726720d3a5db.jpg`,`spt_5dyogRuIjLsKsBVYdkVUbx`,`["Có Thể - 102112 Version"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Dạo Gần Đây`,`true`,,`2020-11-26`,`330`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/86f75be4ede70293cc896490a843b69d/86f75be4ede70293cc896490a843b69d.jpg`,`spt_5efMQScEuqgGRmqcKlSXpD`,`["Dạo Gần Đây"]`,`["spt_2WpCywRd9h3riGjldGWHIB"]`
`Chinh La Anh (Live)`,`true`,,`2019-12-20`,`239`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/01191c6e071945536eb9e6b0734c8e4a/01191c6e071945536eb9e6b0734c8e4a.jpg`,`spt_5EK2E71xrh871cl858Y9N1`,`["Chinh La Anh (Live)"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Quen (Live)`,`true`,,`2019-12-20`,`330`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/bfb6fda0461639997dbd019f80aad009/bfb6fda0461639997dbd019f80aad009.jpg`,`spt_5f0ysFznmXfcX07aPElaEM`,`["Quen (Live)"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Tiếng Gió Xôn Xao`,`true`,,`2022-11-25`,`228`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/b9abbac34e22280953a396fbacdb3735/b9abbac34e22280953a396fbacdb3735.jpg`,`spt_5FHFK6ofydmBNB5mMzsiDq`,`["Tiếng Gió Xôn Xao"]`,`["spt_1fTWz0OemWveF9AMkRPJKi", "spt_7LLfmKhGZI11XO0dO4xDI7"]`
`Người Mới Quen (feat. Tùng) - Instrumental`,`true`,,`2019-09-11`,`291`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/745a19c4f3691d5fd1fd9f8d0b33eda5/745a19c4f3691d5fd1fd9f8d0b33eda5.jpg`,`spt_5HT66aIDFgXjq6txNIYE7Q`,`["Người Mới Quen (feat. Tùng) - Instrumental"]`,`["spt_0gKFZe906MNldE7Pdhb1c2", "spt_03xckTFB2M94SboXDuDc2z"]`
`Gương`,`true`,,`2017-11-11`,`278`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/3a7fb865d1c36ab693f060082f1d80b9/3a7fb865d1c36ab693f060082f1d80b9.jpg`,`spt_5O483EdIkHlsGDiGUQKYke`,`["Gương"]`,`["spt_1pKJ2DU2i3uu6a23ngLUby"]`
`Yêu Như Một Thói Quen (Valentines Gift)`,`true`,,`2019-09-11`,`242`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/f7f8ef48c5c3df0ecec675aa8bded6cd/f7f8ef48c5c3df0ecec675aa8bded6cd.jpg`,`spt_5QMN7pKW9QfBesooCNCp0A`,`["Yêu Như Một Thói Quen (Valentines Gift)"]`,`["spt_03xckTFB2M94SboXDuDc2z"]`
`Đến Khi Nào`,`true`,,`2016-06-21`,`247`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/72eddf8df52f93c09a6c3aee3f7b8929/72eddf8df52f93c09a6c3aee3f7b8929.jpg`,`spt_5sUL9NsZI9HOKjNrlVLmtx`,`["Đến Khi Nào"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Không Điều Kiện`,`true`,,`2023-04-07`,`187`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/e34ac5ab1e68cec9545b503897947d64/e34ac5ab1e68cec9545b503897947d64.jpg`,`spt_5XdLHSvaV2SMBj35SVFtfT`,`["Không Điều Kiện"]`,`["spt_2j3AXmye1FJXoGOXr6tufj"]`
`Con đường mây trắng`,`true`,,`2016-01-01`,`183`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/303cc3b1b9eb344b994ba9806633e8e1/303cc3b1b9eb344b994ba9806633e8e1.jpg`,`spt_4qXbqO04yLRq8OHOUaBmb7`,`["Con đường mây trắng"]`,`["spt_1FyEtEsekRHWvEILxVuseU"]`
`Hẹn Nhau Trong Giấc Mơ`,`true`,,`2022-04-14`,`296`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/1abb48729eb0f6082339be2ec8e88ea7/1abb48729eb0f6082339be2ec8e88ea7.jpg`,`spt_4r7Z360Osg8ZBmXZPRzLmC`,`["Hẹn Nhau Trong Giấc Mơ"]`,`["spt_2xyztcPkhFKucM2ghmSme2"]`
`Cố Níu Lấy Đôi Tay`,`true`,,`2012`,`244`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/5e9191afe654d2b14ef0af08f0ca4d09/5e9191afe654d2b14ef0af08f0ca4d09.jpg`,`spt_4rRTZ7FOgtvI0iHdWsJuZv`,`["Cố Níu Lấy Đôi Tay"]`,`["spt_3x6FwiNj93pnxxMDNRA1IR"]`
`Mùa Xuân Xôn Xao`,`true`,,`2017-01-04`,`247`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/957846ef72f437a95f65349168ea24ac/957846ef72f437a95f65349168ea24ac.jpg`,`spt_4SR4wSFYE9XdwlvTn8rN73`,`["Mùa Xuân Xôn Xao"]`,`["spt_4jalOWaM2UhKpM2h71TsRP", "spt_4qnRWrsA4QoiuNSxwoJYwq"]`
`Tình Bơ Vơ`,`true`,,`2021-06-01`,`327`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/9d8ddcb5b45b923f38202d3cae74a74b/9d8ddcb5b45b923f38202d3cae74a74b.jpg`,`spt_4SwAcwpgwsyGdtf5YOgpvR`,`["Tình Bơ Vơ"]`,`["spt_4F5jaYapI8RtTpqwaYs4IF", "spt_2xyztcPkhFKucM2ghmSme2"]`
`Mong Manh Tình Về (Lofi Version)`,`true`,,`2021-12-08`,`265`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/102309aa313090bb895b6c6099830414/102309aa313090bb895b6c6099830414.jpg`,`spt_4UnfmpeTHUcYWUzQNH1imy`,`["Mong Manh Tình Về (Lofi Version)"]`,`["spt_2xyztcPkhFKucM2ghmSme2"]`
`Mưa tháng 9`,`true`,,`2019-05-06`,`25`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/6b3fc983ee648453b04e564223e6d65d/6b3fc983ee648453b04e564223e6d65d.jpg`,`spt_4V5grWPnnTRpI9KAyKGWfF`,`["Mưa tháng 9"]`,`["spt_5b87qlbNjf9Q9Inq1FyvXN"]`
`Người Mai Dịch cô đơn`,`true`,,`2016-12-30`,`296`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/d5187f3ac89959ca8b9f1c748f2aed38/d5187f3ac89959ca8b9f1c748f2aed38.jpg`,`spt_4VkJmQzsjRyollkDPt4JxZ`,`["Người Mai Dịch cô đơn"]`,`["spt_57g2v7gJZepcwsuwssIfZs", "spt_1OIYKbmhG0RxPXvVPNj3NN", "spt_2knyDFP4xw9wZEWA98JX6b"]`
`Hương Ngọc Lan & Hương`,`true`,,`2023-11-11`,`335`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/22594d9efdac444314e5b1f3d42a185b/22594d9efdac444314e5b1f3d42a185b.jpg`,`spt_4Voq7C0CFUGZUEuJ3HSj7T`,`["Hương Ngọc Lan & Hương"]`,`["spt_63SNH9m8M034lCGELVC1dm"]`
`Lạy Ngài Mau Đến`,`true`,,`2020-05-09`,`311`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/38116495cc58d70f4cea3cbe0256771c/38116495cc58d70f4cea3cbe0256771c.jpg`,`spt_4Wbp2I9ByuXfJDWJAmsrsC`,`["Lạy Ngài Mau Đến"]`,`["spt_2xyztcPkhFKucM2ghmSme2"]`
`Im lặng đêm Hà Nội`,`true`,,`2018-01-01`,`345`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/30349abad65a7687fccfaf65a82184cb/30349abad65a7687fccfaf65a82184cb.jpg`,`spt_4Ws0WnjPqlADs6qglQzS83`,`["Im lặng đêm Hà Nội"]`,`["spt_5kG9gxVkkdrskVLhfblCjT"]`
`Lại Một Lần Nữa`,`true`,,`2012-08-19`,`318`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/9715e64d89c9bef39bf527067848bd2d/9715e64d89c9bef39bf527067848bd2d.jpg`,`spt_4xcwSzhGnsKZWMEX4cdV9q`,`["Lại Một Lần Nữa"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Sao Không Cho Nhau`,`true`,,`2016-06-21`,`259`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/dd275a9b0df241b2f5261d463564f777/dd275a9b0df241b2f5261d463564f777.jpg`,`spt_4zx1fYKqjrGvkgQ81I0ymN`,`["Sao Không Cho Nhau"]`,`["spt_7luDDYsfkSivBsoTz3BKMq"]`
`Chờ Anh Nhé - Piano Version`,`true`,,`2020-01-01`,`252`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/170ef95a6ab00cd5ed14eea3d9582552/170ef95a6ab00cd5ed14eea3d9582552.jpg`,`spt_54fM3M28t0YLh6OQ5Tc6Yu`,`["Chờ Anh Nhé - Piano Version"]`,`["spt_5Cf9nBDNc99UFkq9Yqap7Q"]`
`Chúng Ta, Ai Cũng Qua Một Thời Như Thế`,`true`,,`2019-05-06`,`345`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/98b2d6ed97d5eacc50ce538a165b47cc/98b2d6ed97d5eacc50ce538a165b47cc.jpg`,`spt_5BtHUjum4PpKRKdLEAZYno`,`["Chúng Ta, Ai Cũng Qua Một Thời Như Thế"]`,`["spt_5b87qlbNjf9Q9Inq1FyvXN"]`
`Xin Chào! Xin Chào!`,`true`,,`2013-06-25`,`234`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/8154b4880b2758f25d296b5cc21a81db/8154b4880b2758f25d296b5cc21a81db.jpg`,`spt_5bu6MJBOLTAvBYxH5mPmDa`,`["Xin Chào! Xin Chào!"]`,`["spt_2xyztcPkhFKucM2ghmSme2"]`
`Say trăng`,`true`,,`2016-01-01`,`262`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/fba762c23909fe5390345f7b5d94b962/fba762c23909fe5390345f7b5d94b962.jpg`,`spt_5ocUTYEq9l8Pi04j8IHtCC`,`["Say trăng"]`,`["spt_0DxYes5zk3LMaliyhYdXHN"]`
`Ngơ Ngác Hoàng Hôn`,`true`,,`2018-08-27`,`281`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/6731ae1d8563363f97b1bf89e1963e9d/6731ae1d8563363f97b1bf89e1963e9d.jpg`,`spt_5oHXXF4HVi5mqUO11wLKNp`,`["Ngơ Ngác Hoàng Hôn"]`,`["spt_5MibVKlWvof8lLAkOaaDmi"]`
`Con Bướm Xuân - Remix`,`true`,,`2023-09-14`,`227`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/b4e15e64c0b690241794734a207cd020/b4e15e64c0b690241794734a207cd020.jpg`,`spt_5QC1KvFBMPXoVqsdlK7xXC`,`["Con Bướm Xuân - Remix"]`,`["spt_3x6FwiNj93pnxxMDNRA1IR"]`
`Lambada`,`true`,,`2018-08-28`,`113`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/f3d66d80867624da3874f98ccb10e5ee/f3d66d80867624da3874f98ccb10e5ee.jpg`,`spt_5Sb2qkqCk7RjdnY4lux6K6`,`["Lambada"]`,`["spt_5MibVKlWvof8lLAkOaaDmi"]`
`Do Ai?`,`true`,,`2019-11-06`,`216`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/51fc9b9decc87a419880351b4cc66a9b/51fc9b9decc87a419880351b4cc66a9b.jpg`,`spt_5UKc1GKFq2C1mbadXQJc5v`,`["Do Ai?"]`,`["spt_57g2v7gJZepcwsuwssIfZs"]`
`Bí mật trái tim`,`true`,,`2012`,`241`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/9b4e6a4c91d7b8b2a36e29d6446e8f60/9b4e6a4c91d7b8b2a36e29d6446e8f60.jpg`,`spt_5wAlEDWl3m7hZRdMnRPHoE`,`["Bí mật trái tim"]`,`["spt_3x6FwiNj93pnxxMDNRA1IR"]`
`dream`,`true`,,`2020-08-20`,`291`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r005/136c348ed0ab338471fcac5f8068104b/136c348ed0ab338471fcac5f8068104b.jpg`,`spt_6J3AkHohZIySEdksz9hgh2`,`["dream"]`,`["spt_2v14NO80QYditUms7sbEIZ", "spt_3EkXXkwTWhJpPDJR4ME3D8", "spt_5M5AKC3mvXbeJOjQ33azXU"]`
`Đời Là Giấc Mơ (Reprise)`,`true`,,`2019-06-03`,`60`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/9e157a241b13d7bd3b0c55f7a8678e5a/9e157a241b13d7bd3b0c55f7a8678e5a.jpg`,`spt_5zdA89zvoEVyaUayd8EYGB`,`["Đời Là Giấc Mơ (Reprise)"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Ngã tư đường`,`true`,,`2011`,`281`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/0ca93428a71e4889c57bc258c56c46cf/0ca93428a71e4889c57bc258c56c46cf.jpg`,`spt_4Qt3HG4Qrhv0AU509sGSuc`,`["Ngã tư đường"]`,`["spt_3x6FwiNj93pnxxMDNRA1IR"]`
`Mùa Cũ`,`true`,,`2011-07-11`,`247`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/47f8a334c84590c76afddb55654bc557/47f8a334c84590c76afddb55654bc557.jpg`,`spt_4YZc5Erx7rmHNjljIGY43M`,`["Mùa Cũ"]`,`["spt_7cmcZaAbbTZIKiqIBJ2ycu"]`
`Trót Yêu`,`true`,,`2020-10-19`,`283`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/14952debe2f96778866c53bf6cb7c3d3/14952debe2f96778866c53bf6cb7c3d3.jpg`,`spt_50oLNHy3cPXbfM4f0sHQCI`,`["Trót Yêu"]`,`["spt_5k5vCzAmH0dcRda22U9Hut"]`
`Xin Lỗi`,`true`,,`2018-03-01`,`334`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/59b2be4a5c19422c143c5263c3c37e16/59b2be4a5c19422c143c5263c3c37e16.jpg`,`spt_51MaDfNgg8u8HD9pG4uSd4`,`["Xin Lỗi"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Khúc Nhạc Tình Yêu`,`true`,,`2018-08-10`,`341`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/b3a557c56b393174d9d9870ccd0535d9/b3a557c56b393174d9d9870ccd0535d9.jpg`,`spt_52MdLprdzJ0t0pqzZ8O612`,`["Khúc Nhạc Tình Yêu"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Chuyện Hợp Tan`,`true`,,`2017`,`295`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/ba24fc565eaf5f2687d8fdd9f0278483/ba24fc565eaf5f2687d8fdd9f0278483.jpg`,`spt_53DeiPyjI6YepNMixxMvB8`,`["Chuyện Hợp Tan"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Lý Qua Đèo`,`true`,,`2002-06-25`,`304`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/8575fcacc21919aa7b2d239954b66ef1/8575fcacc21919aa7b2d239954b66ef1.jpg`,`spt_54O53LmXV8VG6QRsInq1gZ`,`["Lý Qua Đèo"]`,`["spt_7b6TJKq99d7Wn9pMYKb3SL"]`
`Huê Dung Đạo Tân Thời`,`true`,,`2023-12-26`,`704`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/aee663fbad8fdd9ccd377c1b11969735/aee663fbad8fdd9ccd377c1b11969735.jpg`,`spt_56PxQL2vavbMNx0FTrhXX1`,`["Huê Dung Đạo Tân Thời"]`,`["spt_7uHc9YiNCRlfoqYRCWDhq1", "spt_5ll6YXjabeN0XRKhRxqZi8", "spt_4WbNQ86L7gUp1uh0gN5TEp", "spt_1Rrap4kpUH4Ig56oholSk4", "spt_0U93JwHoZjyc6lrNi1PabJ"]`
`Nhật Ký Đom Đóm - Beat`,`true`,,`2023-08-08`,`289`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/a2033407bf8f00aea475d990e554a04e/a2033407bf8f00aea475d990e554a04e.jpg`,`spt_5BBinY722Oc1DDCXELW8el`,`["Nhật Ký Đom Đóm - Beat"]`,`["spt_7AjrzSwNXDH9bZjjCKR8kA"]`
`Lý Thương Nhau`,`true`,,`2002-06-25`,`179`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/f482918be63d307c52e25d63855188ca/f482918be63d307c52e25d63855188ca.jpg`,`spt_5BCeS6crHc4dlyV3rSvXH9`,`["Lý Thương Nhau"]`,`["spt_6oO3gusjsenDOQn8RDr5JS"]`
`Không Yêu Không Yêu`,`true`,,`2018-03-01`,`254`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/74b41b9b0a0780e5eda1f7ffff8a223c/74b41b9b0a0780e5eda1f7ffff8a223c.jpg`,`spt_5BRMthgaPHW8PPG8SR6lOo`,`["Không Yêu Không Yêu"]`,`["spt_1CWwyDPjCowRTO4p6A7r6g"]`
`Chàng Trai Ngáo Ngơ`,`true`,,`2020-10-13`,`121`,`true`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/img/aud/r004/1d195530f227630299c2d2b75782420d/1d195530f227630299c2d2b75782420d.jpg`,`spt_5lizFS4tFP7wIDO1J0J4q7`,`["Chàng Trai Ngáo Ngơ"]`,`["spt_2goioTWuAsqjcLGfOs0S8O", "spt_2RmVHHCdiQb8yGa0eRhQjP"]`
